,Date,Open,Close,High,Volume,aggregate_sentiment_score,daily_return,conditional_volatility,lagged_volatility_1,lagged_volatility_2,lagged_volatility_3,volatility_shocks
14305,2014-03-27,1852.1,1849.04,1855.55,3733430000.0,0.03999999999999998,-0.0016521786080664898,0.9290481879025435,1.0084043574899175,1.077662266872314,1.1859371015061373,-0.8162847436003825
14307,2014-03-26,1867.08,1852.56,1875.92,3480850000.0,0.28,-0.007776849411915924,0.8504791275474414,0.9290481879025435,1.0084043574899175,1.077662266872314,-0.03622964347882274
14308,2014-03-25,1859.47,1865.61,1871.86,3200560000.0,-0.01,0.0033020161658966654,0.855513757749537,0.8504791275474414,0.9290481879025435,1.0084043574899175,-0.6540736199308923
14309,2014-03-24,1867.67,1857.43,1873.33,3409000000.0,-0.01,-0.005482767298291459,0.7892708861141322,0.855513757749537,0.8504791275474414,0.9290481879025435,-0.2635509720838575
14310,2014-03-20,1860.08,1872.01,1873.48,3327540000.0,-0.05,0.006413702636445778,0.7670005748075116,0.7892708861141322,0.855513757749537,0.8504791275474414,-0.24001375939663283
14311,2014-03-19,1872.25,1860.77,1874.14,3289210000.0,-0.09,-0.006131659767659243,0.7470670431294403,0.7670005748075116,0.7892708861141322,0.855513757749537,-0.1166990771097981
14312,2014-03-18,1858.92,1872.25,1873.76,2930190000.0,-0.32,0.0071708303746260875,0.7425556999885464,0.7470670431294403,0.7670005748075116,0.7892708861141322,-0.10801674965336239
14314,2014-03-17,1842.81,1858.82,1862.3,2860490000.0,-0.01,0.008687819145761088,0.739135017300425,0.7425556999885464,0.7470670431294403,0.7670005748075116,0.12208523226687396
14315,2014-03-14,1845.06,1841.13,1852.43,3285460000.0,-0.48,-0.0021300120321289476,0.7648718129240502,0.739135017300425,0.7425556999885464,0.7470670431294403,-0.5152155036459277
14316,2014-03-13,1869.06,1846.33,1874.4,3670990000.0,0.42000000000000004,-0.012161193327127015,0.7088661883684174,0.7648718129240502,0.739135017300425,0.7425556999885464,1.1036603125274531
14318,2014-03-07,1878.52,1878.04,1883.56,3564740000.0,-0.08,-0.00025552030321743615,0.8531960091091559,0.7088661883684174,0.7648718129240502,0.739135017300425,-0.7220493277393516
14321,2014-03-06,1874.18,1877.03,1881.93,3360450000.0,-0.12,0.001520665037509689,0.7784958896480018,0.8531960091091559,0.7088661883684174,0.7648718129240502,-0.5958860398730964
14322,2014-03-05,1874.05,1873.81,1876.53,3392990000.0,-0.3,-0.0001280648862090174,0.7128609476989745,0.7784958896480018,0.8531960091091559,0.7088661883684174,-0.5040712080895072
14323,2014-03-03,1857.68,1845.72,1857.68,3428220000.0,0.47,-0.006438137892424979,0.6540285211652175,0.7128609476989745,0.7784958896480018,0.8531960091091559,0.055320088295038816
14326,2014-02-28,1855.11,1859.44,1867.92,3917450000.0,0.52,0.002334093396079022,0.6736168123900067,0.6540285211652175,0.7128609476989745,0.7784958896480018,-0.42056702842231053
14328,2014-02-27,1844.9,1854.29,1854.53,3547460000.0,-0.44999999999999996,0.00508970675917387,0.6238820290970167,0.6736168123900067,0.6540285211652175,0.7128609476989745,-0.17969404448983126
14330,2014-02-26,1845.79,1845.16,1852.65,3716730000.0,0.27,-0.00034131726794482675,0.608706700200742,0.6238820290970167,0.6736168123900067,0.6540285211652175,-0.3632387544113657
14331,2014-02-20,1829.23,1839.78,1842.79,3404980000.0,0.22999999999999998,0.005767454065371744,0.5629384331282745,0.608706700200742,0.6238820290970167,0.6736168123900067,-0.040723805251410894
14334,2014-02-19,1838.9,1828.75,1847.5,3661570000.0,0.0,-0.005519604111153456,0.5697663663888696,0.5629384331282745,0.608706700200742,0.6238820290970167,0.03919413415399109
14335,2014-02-14,1828.45,1838.63,1841.65,3114750000.0,-0.54,0.005567557220596715,0.5895524288611139,0.5697663663888696,0.5629384331282745,0.608706700200742,-0.09200673774205398
14337,2014-02-13,1814.81,1829.82,1830.25,3289510000.0,-0.4,0.008270838269570915,0.587834640019263,0.5895524288611139,0.5697663663888696,0.5629384331282745,0.2564135214632271
14339,2014-02-11,1800.44,1819.75,1823.54,3699380000.0,0.01,0.010725156072959912,0.6401669512117444,0.587834640019263,0.5895524288611139,0.5697663663888696,0.6332288957827064
14340,2014-02-07,1776.01,1797.02,1798.03,3775990000.0,-0.35,0.011829888345223276,0.7387602436521523,0.6401669512117444,0.587834640019263,0.5895524288611139,0.7351316741658033
14342,2014-02-06,1752.98,1773.43,1774.06,3825410000.0,-0.18,0.01166584901139776,0.8373210784369879,0.7387602436521523,0.6401669512117444,0.587834640019263,0.5429299849405815
14344,2014-02-03,1782.68,1741.89,1784.82,4726040000.0,-0.4,-0.022881279870756367,0.9054724005067017,0.8373210784369879,0.7387602436521523,0.6401669512117444,4.652673538222783
14345,2014-01-31,1790.88,1782.58,1793.88,4059690000.0,-0.48,-0.004634593049227297,1.3116894571132904,0.9054724005067017,0.8373210784369879,0.7387602436521523,-1.4556333885720916
14347,2014-01-30,1777.17,1794.18,1798.77,3547510000.0,0.37,0.00957139722142507,1.2079229678503556,1.3116894571132904,0.9054724005067017,0.8373210784369879,-0.6383892127526697
14349,2014-01-29,1790.15,1774.19,1790.15,3964020000.0,-0.01,-0.008915454012233632,1.163231096393325,1.2079229678503556,1.3116894571132904,0.9054724005067017,-0.4642980467832557
14350,2014-01-28,1783.0,1792.5,1793.86,3437830000.0,-0.64,0.00532809871003926,1.1314839681293372,1.163231096393325,1.2079229678503556,1.3116894571132904,-1.0483281547741004
14351,2014-01-27,1791.03,1781.56,1795.97,4045200000.0,-0.08,-0.00528746028821406,1.0470406465816562,1.1314839681293372,1.163231096393325,1.2079229678503556,-0.7599323305876244
14352,2014-01-23,1842.29,1828.45,1842.29,3972250000.0,-0.04,-0.007512389471798641,0.9834629256508359,1.0470406465816562,1.1314839681293372,1.163231096393325,-0.323257317119638
14353,2014-01-17,1844.22,1838.69,1846.04,3626120000.0,-0.55,-0.002998557655811114,0.9597820553958709,0.9834629256508359,1.0470406465816562,1.1314839681293372,-0.7979266800743072
14356,2014-01-16,1847.98,1845.89,1847.98,3491310000.0,-0.18,-0.0011309646208291855,0.8859223504838928,0.9597820553958709,0.9834629256508359,1.0470406465816562,-0.7578581741040128
14358,2014-01-14,1821.35,1838.88,1839.26,3353270000.0,0.02,0.009624728909874654,0.8100359425136419,0.8859223504838928,0.9597820553958709,0.9834629256508359,0.1742217327633525
14359,2014-01-13,1841.26,1819.19,1843.44,3591350000.0,0.16,-0.011986357168460693,0.8395150208994946,0.8100359425136419,0.8859223504838928,0.9597820553958709,0.8573564080293926
14360,2014-01-10,1840.06,1842.36,1843.15,3335710000.0,-0.4,0.0012499592404595255,0.9398821813457775,0.8395150208994946,0.8100359425136419,0.8859223504838928,-0.8779357792713669
14362,2014-01-09,1839.0,1838.13,1843.22,3581150000.0,-0.11,-0.00047308319738982645,0.8554727743364632,0.9398821813457775,0.8395150208994946,0.8100359425136419,-0.7221256356034004
14363,2014-01-07,1828.7,1837.88,1840.09,3511750000.0,-0.31,0.005019959534095293,0.7809811587755887,0.8554727743364632,0.9398821813457775,0.8395150208994946,-0.40673353543655755
14364,2014-01-02,1845.85,1831.97,1845.85,3080600000.0,-0.019999999999999997,-0.007519570929382064,0.7402922106599538,0.7809811587755887,0.8554727743364632,0.9398821813457775,0.09706253403195608
14366,2013-12-26,1834.95,1842.02,1842.83,1982270000.0,-0.16,0.0038529660208724685,0.7628763504628974,0.7402922106599538,0.7809811587755887,0.8554727743364632,-0.47037383574666813
14367,2013-12-24,1828.02,1833.31,1833.31,1307630000.0,0.11,0.0028938414240544216,0.7127228064464034,0.7628763504628974,0.7402922106599538,0.7809811587755887,-0.4512521289476983
14369,2013-12-23,1822.92,1827.98,1829.75,2851540000.0,0.32999999999999996,0.002775766352884353,0.6615173167318613,0.7127228064464034,0.7628763504628974,0.7402922106599538,-0.38636829860791233
14371,2013-12-20,1810.39,1818.31,1823.75,5097700000.0,0.58,0.0043747479824788275,0.6161011414230112,0.6615173167318613,0.7127228064464034,0.7628763504628974,-0.23038864010565827
14372,2013-12-19,1809.0,1809.59,1810.88,3497210000.0,-0.07,0.00032614704256490775,0.5926475112215823,0.6161011414230112,0.6615173167318613,0.7127228064464034,-0.3508848773377804
14373,2013-12-18,1781.45,1810.65,1811.07,4327770000.0,0.0,0.01639114204720876,0.5476835034879668,0.5926475112215823,0.6161011414230112,0.6615173167318613,2.2214475261366005
14375,2013-12-17,1786.46,1781.0,1786.77,3270030000.0,0.0,-0.003056323679231573,0.8591085276452248,0.5476835034879668,0.5926475112215823,0.6161011414230112,-0.6107231173162718
14376,2013-12-16,1777.47,1786.54,1792.21,3209890000.0,0.19,0.00510275841505057,0.7983480451635084,0.8591085276452248,0.5476835034879668,0.5926475112215823,-0.42662827783786295
14377,2013-12-12,1781.7,1775.5,1782.98,3306640000.0,0.28,-0.0034798226412976626,0.7560923421546759,0.7983480451635084,0.8591085276452248,0.5476835034879668,-0.4123123627885428
14379,2013-12-06,1788.35,1805.08,1806.04,3150030000.0,0.6400000000000001,0.009354992031761131,0.713242770320474,0.7560923421546759,0.7983480451635084,0.8591085276452248,0.27323264471493613
14382,2013-12-05,1792.81,1785.03,1792.81,3336880000.0,-0.060000000000000005,-0.004339556338931606,0.7590647106839753,0.713242770320474,0.7560923421546759,0.7983480451635084,-0.3407828434260275
14384,2013-12-04,1793.15,1792.81,1799.8,3610540000.0,-0.06,-0.0001896104620361629,0.7258286891337954,0.7590647106839753,0.713242770320474,0.7560923421546759,-0.5219017626711634
14385,2013-12-02,1806.55,1800.9,1810.02,3095430000.0,0.15,-0.0031275082339264695,0.6655956832579797,0.7258286891337954,0.7590647106839753,0.713242770320474,-0.31054210621532563
14386,2013-11-27,1803.47,1807.22,1808.27,2613590000.0,0.35,0.0020793248570810715,0.6319959964857024,0.6655956832579797,0.7258286891337954,0.7590647106839753,-0.3748604580588173
14388,2013-11-21,1783.52,1795.84,1797.16,3256630000.0,-0.12,0.006907688167219844,0.5861601767173583,0.6319959964857024,0.6655956832579797,0.7258286891337954,0.06543762348602822
14389,2013-11-20,1789.58,1781.36,1795.72,3109140000.0,-0.24999999999999997,-0.004593256518289223,0.609520228409119,0.5861601767173583,0.6319959964857024,0.6655956832579797,-0.11085699830875856
14391,2013-11-14,1782.75,1790.61,1791.53,3139060000.0,-0.17,0.004408918805216604,0.6049017772463157,0.609520228409119,0.5861601767173583,0.6319959964857024,-0.21406278547268479
14393,2013-11-08,1748.36,1770.6,1770.78,3837170000.0,-0.49,0.012720492347113872,0.5836630846994711,0.6049017772463157,0.609520228409119,0.5861601767173583,1.1497589180534982
14396,2013-11-07,1770.73,1747.15,1774.54,4143200000.0,0.22000000000000003,-0.013316541765260615,0.7582116951426799,0.5836630846994711,0.6049017772463157,0.609520228409119,1.3374588518931407
14398,2013-11-01,1758.69,1761.64,1765.67,3686290000.0,0.76,0.0016773848716942982,0.9191393304403951,0.7582116951426799,0.5836630846994711,0.6049017772463157,-0.8312407900710033
14399,2013-10-31,1763.23,1756.54,1768.53,3826530000.0,-0.14,-0.0037941731935142065,0.8379474591770105,0.9191393304403951,0.7582116951426799,0.5836630846994711,-0.516706559610434
14400,2013-10-30,1772.27,1763.31,1775.21,3523040000.0,-0.01,-0.005055663076167873,0.7869781794900732,0.8379474591770105,0.9191393304403951,0.7582116951426799,-0.3093225198022469
14402,2013-10-29,1762.93,1771.94,1772.08,3358460000.0,-0.11,0.005110809844973987,0.7589255604431543,0.7869781794900732,0.8379474591770105,0.9191393304403951,-0.3644968251250319
14403,2013-10-25,1756.01,1759.77,1759.81,3175720000.0,-0.1,0.002141217874613465,0.7225679843539657,0.7589255604431543,0.7869781794900732,0.8379474591770105,-0.4955678340208769
14404,2013-10-24,1747.47,1752.06,1753.93,3671700000.0,-0.23,0.002626654534841753,0.6658114054165243,0.7225679843539657,0.7589255604431543,0.7869781794900732,-0.39859608178830547
14406,2013-10-22,1746.47,1754.67,1759.32,3850840000.0,0.01,0.0046951851448922945,0.6188327384320441,0.6658114054165243,0.7225679843539657,0.7589255604431543,-0.20798116951568446
14408,2013-10-17,1720.17,1733.15,1733.44,3453590000.0,-0.07,0.0075457658254707485,0.5990554372052478,0.6188327384320441,0.6658114054165243,0.7225679843539657,0.13584162168233793
14409,2013-10-11,1691.08,1703.19,1703.43,2944670000.0,-0.39,0.0071611041464626915,0.6326079946276696,0.5990554372052478,0.6188327384320441,0.6658114054165243,0.041885023891204964
14410,2013-10-10,1660.88,1692.56,1692.56,3362300000.0,-0.05,0.019074225711670823,0.6508787663640865,0.6326079946276696,0.5990554372052478,0.6188327384320441,3.021841006726319
14411,2013-10-03,1692.34,1678.66,1692.34,3279650000.0,-0.06,-0.008083482042615454,1.0069893758449655,0.6508787663640865,0.6326079946276696,0.5990554372052478,-0.27516834096564535
14412,2013-10-01,1682.41,1695.0,1696.55,3238690000.0,0.69,0.007483312628907292,0.9885134083104691,1.0069893758449655,0.6508787663640865,0.6326079946276696,-0.49119607642633306
14413,2013-09-27,1695.52,1691.75,1695.52,2951700000.0,-0.31,-0.002223506652826261,0.9482567253734427,0.9885134083104691,1.0069893758449655,0.6508787663640865,-0.8243493467898722
14414,2013-09-26,1694.05,1698.67,1703.84,2813930000.0,-0.1,0.002727192231634319,0.8705404896572131,0.9482567253734427,0.9885134083104691,1.0069893758449655,-0.7087792929113497
14416,2013-09-19,1727.33,1722.33,1729.85,3740130000.0,-0.07,-0.002894640861908263,0.7990480445083314,0.8705404896572131,0.9482567253734427,0.9885134083104691,-0.5224114315712665
14417,2013-09-18,1705.73,1725.52,1729.43,3989760000.0,0.01,0.011602070667690645,0.744695334315517,0.7990480445083314,0.8705404896572131,0.9482567253734427,0.6752788970415999
14418,2013-09-17,1697.72,1704.76,1705.52,2774240000.0,-0.01,0.004146737977993994,0.8357775366717071,0.744695334315517,0.7990480445083314,0.8705404896572131,-0.566426173682094
14419,2013-09-13,1685.04,1687.98,1688.72,2736500000.0,-0.45,0.0017447657028913585,0.7786165207202195,0.8357775366717071,0.744695334315517,0.7990480445083314,-0.5910517572102181
14420,2013-09-12,1689.2,1683.42,1689.96,3106290000.0,-0.09,-0.0034217381008761383,0.7136373624884662,0.7786165207202195,0.8357775366717071,0.744695334315517,-0.35451878785641144
14421,2013-09-06,1657.43,1655.17,1664.82,3123880000.0,0.35000000000000003,-0.001363556831962732,0.6762492766200551,0.7136373624884662,0.7786165207202195,0.8357775366717071,-0.4221280621900661
14423,2013-09-05,1653.28,1655.07,1659.17,2957110000.0,-0.09,0.001082696216006946,0.6264864524091673,0.6762492766200551,0.7136373624884662,0.7786165207202195,-0.3892307328245049
14424,2013-09-04,1640.71,1653.07,1655.71,3312150000.0,-0.11,0.007533323987785715,0.5778547875166807,0.6264864524091673,0.6762492766200551,0.7136373624884662,0.15904422393162942
14425,2013-09-03,1635.94,1639.77,1651.34,3731610000.0,0.69,0.0023411616562954186,0.616162226372455,0.5778547875166807,0.6264864524091673,0.6762492766200551,-0.34620525721167933
14426,2013-08-30,1638.89,1632.96,1640.07,2734300000.0,-0.31,-0.0036183026316592712,0.5738225600923244,0.616162226372455,0.5778547875166807,0.6264864524091673,-0.15866096275546573
14427,2013-08-29,1633.5,1638.17,1646.41,2527550000.0,-0.030000000000000006,0.002858891949801085,0.5608644376065277,0.5738225600923244,0.616162226372455,0.5778547875166807,-0.2594997679720446
14429,2013-08-27,1652.54,1630.47,1652.54,3219190000.0,0.04,-0.013355198663874966,0.529793361286798,0.5608644376065277,0.5738225600923244,0.616162226372455,1.6423692977410762
14430,2013-08-22,1645.03,1656.95,1659.55,2537460000.0,-0.04,0.007246068460757599,0.7801423574262023,0.529793361286798,0.5608644376065277,0.5738225600923244,-0.15517363555258107
14431,2013-08-15,1679.6,1661.31,1679.6,3426690000.0,-0.08,-0.010889497499404599,0.7710915288367273,0.7801423574262023,0.529793361286798,0.5608644376065277,0.7054072531103068
14433,2013-08-13,1690.65,1694.16,1696.81,3035560000.0,0.72,0.002076124567474043,0.8627090994751906,0.7710915288367273,0.7801423574262023,0.529793361286798,-0.7198087107946001
14435,2013-08-08,1693.34,1697.47,1700.18,3271660000.0,-0.05,0.00243896677572142,0.789180388796983,0.8627090994751906,0.7710915288367273,0.7801423574262023,-0.5856817794620726
14436,2013-08-06,1705.79,1697.36,1705.79,3141210000.0,-0.22,-0.004941991687136203,0.725852546080585,0.789180388796983,0.8627090994751906,0.7710915288367273,-0.22937872954148725
14437,2013-08-02,1706.09,1709.67,1709.67,3136630000.0,0.12,0.002098365267951957,0.7061901368532376,0.725852546080585,0.789180388796983,0.8627090994751906,-0.47354563238606856
14439,2013-08-01,1689.42,1706.86,1707.84,3775170000.0,0.62,0.010323069455789459,0.651225422151325,0.7061901368532376,0.725852546080585,0.789180388796983,0.5384350305845476
14441,2013-07-31,1687.76,1685.72,1698.43,3847390000.0,0.38,-0.0012087026591458285,0.7362153685046942,0.651225422151325,0.7061901368532376,0.725852546080585,-0.5123976559722596
14443,2013-07-30,1687.92,1685.95,1693.18,3320530000.0,-0.24,-0.0011671169249727637,0.678241509197886,0.7362153685046942,0.651225422151325,0.7061901368532376,-0.4318101467620816
14444,2013-07-25,1685.2,1690.25,1690.93,3322500000.0,0.29000000000000004,0.0029966769522905023,0.6271696159776855,0.678241509197886,0.7362153685046942,0.651225422151325,-0.3316159798952225
14446,2013-07-18,1681.05,1689.36,1693.11,3452370000.0,-0.15,0.004943338984563187,0.5879912978204365,0.6271696159776855,0.678241509197886,0.7362153685046942,-0.14938474882689695
14447,2013-07-16,1682.69,1676.26,1683.72,3081710000.0,0.0,-0.0038212623834455923,0.5768839962924601,0.5879912978204365,0.6271696159776855,0.678241509197886,-0.14500529341814813
14448,2013-07-11,1657.41,1675.02,1676.63,3446340000.0,-0.03,0.010625011312831405,0.5662947216634647,0.5768839962924601,0.5879912978204365,0.6271696159776855,0.70199773898514
14449,2013-07-05,1618.65,1631.89,1632.06,2634140000.0,0.56,0.00817965588607791,0.6853655222128658,0.5662947216634647,0.5768839962924601,0.5879912978204365,0.11817132481648002
14451,2013-07-03,1611.47,1615.41,1618.96,1966050000.0,-0.13,0.0024449726026547526,0.7125234015913288,0.6853655222128658,0.5662947216634647,0.5768839962924601,-0.4703338951928398
14453,2013-07-01,1609.78,1614.95,1626.6,3104690000.0,0.48,0.0032116189789909632,0.658551948752403,0.7125234015913288,0.6853655222128658,0.5662947216634647,-0.3608225950367442
14454,2013-06-27,1606.43,1613.19,1620.06,3364540000.0,-0.08,0.004208088743362605,0.6168680362407805,0.658551948752403,0.7125234015913288,0.6853655222128658,-0.2439309967069366
14455,2013-06-26,1592.27,1603.26,1606.82,3558340000.0,0.03,0.006902095750092641,0.5912699960075238,0.6168680362407805,0.658551948752403,0.7125234015913288,0.05870615722452588
14456,2013-06-25,1577.52,1588.03,1593.79,3761170000.0,0.36000000000000004,0.006662356103250666,0.6133927847684878,0.5912699960075238,0.6168680362407805,0.658551948752403,0.0019922301783629748
14458,2013-06-20,1624.61,1588.18,1624.61,4858850000.0,0.0,-0.022423843260844043,0.6261880159370841,0.6133927847684878,0.5912699960075238,0.6168680362407805,4.868514081105307
14459,2013-06-18,1639.77,1651.81,1654.18,3120980000.0,0.0,0.007342493154527747,1.154912931104621,0.6261880159370841,0.6133927847684878,0.5912699960075238,-0.8672962346265138
14460,2013-06-13,1612.15,1636.35,1639.25,3378620000.0,0.08,0.015011010141736078,1.0882569529983657,1.154912931104621,0.6261880159370841,0.6133927847684878,0.9178487835363043
14461,2013-06-07,1625.27,1643.38,1644.4,3371990000.0,0.47,0.01114276397152481,1.1723501457516257,1.0882569529983657,1.154912931104621,0.6261880159370841,-0.2443181427094654
14463,2013-06-04,1640.72,1631.38,1646.53,3653840000.0,-0.12,-0.005692622750987321,1.1590535984512864,1.1723501457516257,1.0882569529983657,1.154912931104621,-0.9584057167892692
14464,2013-06-03,1631.7,1640.42,1640.42,3952070000.0,-0.36,0.005344119629833932,1.0846893833669042,1.1590535984512864,1.1723501457516257,1.0882569529983657,-0.9430775770794974
14465,2013-05-30,1649.14,1654.41,1661.91,3498620000.0,0.01,0.003195604981990602,1.0062867575862375,1.0846893833669042,1.1590535984512864,1.1723501457516257,-0.9406069663052474
14466,2013-05-28,1652.63,1660.06,1674.2,3457400000.0,0.18,0.004495864168022991,0.9214906674718284,1.0062867575862375,1.0846893833669042,1.1590535984512864,-0.6904500658741034
14467,2013-05-23,1651.61,1650.51,1655.5,3945510000.0,0.0,-0.0006660167957325937,0.8563113941188769,0.9214906674718284,1.0062867575862375,1.0846893833669042,-0.7193870136825177
14468,2013-05-21,1666.19,1669.16,1674.93,3513560000.0,0.32,0.0017825097978021876,0.7822327831062968,0.8563113941188769,0.9214906674718284,1.0062867575862375,-0.5957515178807241
14469,2013-05-16,1658.06,1650.46,1660.51,3513130000.0,-0.02,-0.00458367007225306,0.7169578789709671,0.7822327831062968,0.8563113941188769,0.9214906674718284,-0.2543486363236583
14470,2013-05-15,1649.13,1658.78,1661.48,3657440000.0,-0.13,0.005851570221874481,0.6936286376810753,0.7169578789709671,0.7822327831062968,0.8563113941188769,-0.19603303928885812
14471,2013-05-13,1632.09,1633.77,1636.0,2910600000.0,0.0,0.001029354998805252,0.677722116736633,0.6936286376810753,0.7169578789709671,0.7822327831062968,-0.456632880734516
14472,2013-05-03,1597.59,1614.42,1618.45,3603910000.0,0.46,0.010534617768013167,0.6228281829529854,0.677722116736633,0.6936286376810753,0.7169578789709671,0.6165715765189473
14474,2013-05-02,1582.77,1597.58,1598.59,3366950000.0,-0.39,0.009357013337376843,0.7215946760872023,0.6228281829529854,0.677722116736633,0.6936286376810753,0.26160653771769116
14475,2013-05-01,1597.55,1582.69,1597.55,3530320000.0,0.03,-0.009301743294419518,0.7654743659893638,0.7215946760872023,0.6228281829529854,0.677722116736633,0.37718583925173854
14477,2013-04-16,1552.35,1574.56,1575.34,3654700000.0,-0.14,0.014307340483782677,0.8204827841937377,0.7654743659893638,0.7215946760872023,0.6228281829529854,1.2298641789720373
14478,2013-04-12,1593.3,1588.84,1593.3,3206290000.0,0.0,-0.0027992217410406305,0.9605489766082852,0.8204827841937377,0.7654743659893638,0.7215946760872023,-0.8129985173006198
14479,2013-04-05,1559.97,1553.28,1559.97,3515410000.0,-0.07000000000000002,-0.004288544010461775,0.8851348762902862,0.9605489766082852,0.8204827841937377,0.7654743659893638,-0.5529913333001023
14482,2013-04-01,1569.18,1562.17,1570.56,2753110000.0,0.6,-0.00446730139308428,0.8329101463777491,0.8851348762902862,0.9605489766082852,0.8204827841937377,-0.445783948625115
14483,2013-03-28,1562.85,1569.18,1570.28,3304440000.0,0.11,0.004050292734427588,0.7901968047221307,0.8329101463777491,0.8851348762902862,0.9605489766082852,-0.49923071443482314
14484,2013-03-20,1548.33,1558.7,1561.56,3349090000.0,0.21,0.006697538638404035,0.7381832196805526,0.7901968047221307,0.8329101463777491,0.8851348762902862,-0.16233159468116665
14485,2013-03-15,1563.2,1560.69,1563.61,5175850000.0,0.0,-0.0016056806550665244,0.7276762453561227,0.7381832196805526,0.7901968047221307,0.8329101463777491,-0.48465809865448706
14486,2013-03-13,1552.47,1554.52,1556.39,3073830000.0,0.03,0.0013204764021204625,0.6728956989619022,0.7276762453561227,0.7381832196805526,0.7901968047221307,-0.4462556801621961
14487,2013-03-08,1544.26,1551.18,1552.47,3652260000.0,0.41,0.004481110693795133,0.6191692445558872,0.6728956989619022,0.7276762453561227,0.7381832196805526,-0.225848847094777
14489,2013-03-07,1541.45,1544.26,1545.78,3634710000.0,-0.04,0.0018229589023321842,0.596560727280266,0.6191692445558872,0.6728956989619022,0.7276762453561227,-0.33870408137359864
14490,2013-02-28,1515.98,1514.68,1525.33,3912320000.0,0.09,-0.0008575311019934,0.5540110423486284,0.596560727280266,0.6191692445558872,0.6728956989619022,-0.2881663209791237
14491,2013-02-21,1511.94,1502.42,1511.94,4274600000.0,0.0,-0.006296546159239111,0.5172876719291191,0.5540110423486284,0.596560727280266,0.6191692445558872,0.19600510462086201
14492,2013-02-13,1519.43,1520.32,1524.68,3385880000.0,0.03,0.000585745970528338,0.5660018074297821,0.5172876719291191,0.5540110423486284,0.596560727280266,-0.3203039710107136
14493,2013-02-08,1509.39,1517.93,1518.31,2986150000.0,-0.01,0.00565791478676814,0.5243111532082855,0.5660018074297821,0.5172876719291191,0.5540110423486284,-0.010119434901855295
14494,2013-02-01,1498.1,1513.17,1514.41,3836320000.0,0.47,0.010059408584206772,0.5370834889414103,0.5243111532082855,0.5660018074297821,0.5172876719291191,0.6230312837834656
14496,2013-01-31,1501.95,1498.1,1504.18,3999880000.0,0.0,-0.002563334332035112,0.6499781220095483,0.5370834889414103,0.5243111532082855,0.5660018074297821,-0.32788181354100276
14497,2013-01-30,1507.83,1501.95,1509.93,3726810000.0,-0.04,-0.0038996438590556508,0.6128409420340741,0.6499781220095483,0.5370834889414103,0.5243111532082855,-0.18092945230519375
14498,2013-01-16,1472.32,1472.63,1473.95,3384080000.0,-0.01,0.00021055205390144318,0.5971884506297302,0.6128409420340741,0.6499781220095483,0.5370834889414103,-0.35572406881539625
14499,2013-01-11,1472.11,1472.05,1472.75,3340650000.0,-0.01,-4.0757823803890626e-05,0.5517604016760871,0.5971884506297302,0.6128409420340741,0.6499781220095483,-0.30138180380939855
14500,2013-01-04,1459.36,1466.46,1467.93,3424290000.0,0.3,0.004865146365530189,0.5124291236400854,0.5517604016760871,0.5971884506297302,0.6128409420340741,-0.0731030796126621
14502,2012-12-20,1435.81,1443.68,1443.69,3686580000.0,0.07,0.005481226624692765,0.5139625565948854,0.5124291236400854,0.5517604016760871,0.5971884506297302,-0.017246273536978635
14503,2012-12-14,1419.44,1413.57,1419.44,3210170000.0,-0.07,-0.0041354336921603715,0.525697748890697,0.5139625565948854,0.5124291236400854,0.5517604016760871,-0.060352179865136024
14504,2012-12-12,1427.83,1428.47,1438.58,3709050000.0,0.0,0.0004482326327364603,0.5294883134314601,0.525697748890697,0.5139625565948854,0.5124291236400854,-0.2803169426889679
14505,2012-12-11,1418.55,1427.83,1434.27,3650230000.0,-0.04,0.006541891367946123,0.4924525481918975,0.5294883134314601,0.525697748890697,0.5139625565948854,0.12106103007321861
14506,2012-12-07,1413.94,1418.06,1420.33,3125160000.0,0.0,0.0029138435860078154,0.5301160014689199,0.4924525481918975,0.5294883134314601,0.525697748890697,-0.22334454882342758
14507,2012-11-29,1409.95,1415.94,1419.69,3356850000.0,0.02,0.004248377602042632,0.5039975829312923,0.5301160014689199,0.4924525481918975,0.5294883134314601,-0.11442409973461276
14508,2012-11-15,1355.41,1353.32,1360.61,3928870000.0,-0.01,-0.0015419688507537538,0.497720982885551,0.5039975829312923,0.5301160014689199,0.4924525481918975,-0.2055296584977106
14509,2012-11-08,1394.53,1377.51,1401.22,3779520000.0,-0.01,-0.012204828867073482,0.47339838764134523,0.497720982885551,0.5039975829312923,0.5301160014689199,1.3931248088936057
14510,2012-11-02,1427.58,1414.19,1434.27,3732480000.0,0.0,-0.009379509379509291,0.7103721344728234,0.47339838764134523,0.497720982885551,0.5039975829312923,0.47383260539098715
14511,2012-10-26,1412.96,1411.93,1417.08,3284910000.0,0.29,-0.0007289661419997542,0.7811891770095752,0.7103721344728234,0.47339838764134523,0.497720982885551,-0.5948513415978297
14512,2012-10-24,1413.19,1408.75,1420.04,3385970000.0,0.0,-0.0031418280627516855,0.715938727347836,0.7811891770095752,0.7103721344728234,0.47339838764134523,-0.37904830046822147
14513,2012-10-16,1440.31,1454.92,1455.51,3568770000.0,-0.01,0.010143649630982307,0.675230583567876,0.715938727347836,0.7811891770095752,0.7103721344728234,0.47170990203847535
