,Date,Open,Close,High,Movement,aggregate_sentiment_score,lagged_sentiment_score
1085,2019-01-23,2643.47,2638.69,2653.18,1,0.32999999999999996,-1.72
1086,2019-01-22,2657.87,2632.89,2657.87,0,-1.72,0.2899999999999999
1087,2019-01-18,2651.27,2670.7,2675.46,1,0.2899999999999999,0.40000000000000013
1088,2019-01-17,2609.28,2635.95,2645.06,0,0.40000000000000013,0.7200000000000001
1089,2019-01-16,2614.75,2616.1,2625.76,1,0.7200000000000001,0.79
1090,2019-01-15,2585.1,2610.3,2613.08,1,0.79,-1.02
1091,2019-01-14,2580.31,2582.61,2589.32,0,-1.02,-0.78
1092,2019-01-11,2588.11,2596.26,2596.27,0,-0.78,-0.46
1093,2019-01-10,2573.51,2596.63,2597.82,0,-0.46,0.35000000000000003
1094,2019-01-09,2580.0,2584.95,2595.32,1,0.35000000000000003,1.02
1095,2019-01-08,2568.11,2574.4,2579.82,1,1.02,0.16999999999999993
1096,2019-01-07,2535.61,2549.68,2566.15,1,0.16999999999999993,1.42
1097,2019-01-04,2474.33,2531.93,2538.07,1,1.42,-3.07
1098,2019-01-03,2491.91,2447.88,2493.13,0,-3.07,-0.5800000000000001
1099,2019-01-02,2476.95,2510.03,2519.48,0,-0.5800000000000001,-0.25
1100,2018-12-31,2498.93,2506.85,2509.23,1,-0.25,-1.3699999999999999
1101,2018-12-28,2498.77,2485.73,2520.27,1,-1.3699999999999999,-0.25
1102,2018-12-27,2442.5,2488.83,2489.1,0,-0.25,1.1
1103,2018-12-26,2363.12,2467.69,2467.76,1,1.1,-0.59
1104,2018-12-24,2400.56,2351.1,2410.34,0,-0.59,-1.3877787807814457e-17
1105,2018-12-21,2465.37,2416.62,2504.4,0,-1.3877787807814457e-17,-1.29
1106,2018-12-20,2496.77,2467.41,2509.62,0,-1.29,-1.3
1107,2018-12-19,2547.05,2506.95,2585.29,1,-1.3,0.18
1108,2018-12-18,2559.89,2546.15,2573.98,1,0.18,-1.66
1109,2018-12-17,2590.75,2545.93,2601.12,0,-1.66,-0.74
1110,2018-12-14,2629.67,2599.94,2635.07,0,-0.74,-0.97
1111,2018-12-13,2658.69,2650.54,2670.18,1,-0.97,0.30999999999999994
1112,2018-12-12,2658.22,2651.07,2685.43,1,0.30999999999999994,0.29
1113,2018-12-11,2664.43,2636.78,2674.35,1,0.29,-0.59
1114,2018-12-10,2630.86,2637.71,2647.51,0,-0.59,-1.04
1115,2018-12-07,2691.26,2633.08,2708.54,0,-1.04,-1.6
1116,2018-12-06,2663.51,2695.94,2696.14,0,-1.6,-1.11
1117,2018-12-04,2782.42,2700.06,2785.92,0,-1.11,1.46
1118,2018-12-03,2790.5,2790.37,2800.17,1,1.46,0.6699999999999999
1119,2018-11-30,2737.76,2760.16,2760.87,0,0.6699999999999999,0.0
1120,2018-11-29,2736.96,2737.8,2753.75,0,0.0,0.91
1121,2018-11-28,2691.44,2743.79,2744.0,1,0.91,-0.06
1122,2018-11-27,2663.75,2682.16,2682.53,0,-0.06,0.7
1123,2018-11-26,2649.96,2673.44,2674.35,1,0.7,-0.75
1124,2018-11-23,2633.36,2632.56,2647.55,0,-0.75,-0.8300000000000001
1125,2018-11-21,2657.73,2649.92,2670.72,1,-0.8300000000000001,-2.21
1126,2018-11-20,2654.6,2641.88,2669.43,0,-2.21,-2.09
1127,2018-11-19,2730.73,2690.72,2733.15,0,-2.09,-0.7100000000000001
1128,2018-11-16,2718.54,2736.27,2746.75,0,-0.7100000000000001,1.09
1129,2018-11-15,2693.52,2730.19,2735.37,0,1.09,-0.41000000000000003
1130,2018-11-14,2737.89,2701.58,2746.8,1,-0.41000000000000003,0.23
1131,2018-11-13,2730.05,2722.17,2754.6,1,0.23,-1.3
1132,2018-11-12,2773.92,2726.21,2775.98,0,-1.3,-1.07
1133,2018-11-09,2794.1,2781.01,2794.1,0,-1.07,-0.13
1134,2018-11-08,2806.37,2806.83,2814.75,0,-0.13,0.55
1135,2018-11-07,2774.12,2813.88,2815.14,1,0.55,-0.31999999999999995
1136,2018-11-06,2738.39,2755.44,2756.82,1,-0.31999999999999995,0.28
1137,2018-11-05,2726.37,2738.31,2744.27,1,0.28,0.08000000000000002
1138,2018-11-02,2745.44,2723.06,2756.55,1,0.08000000000000002,1.26
1139,2018-11-01,2717.58,2740.37,2741.66,1,1.26,0.9400000000000001
1140,2018-10-31,2705.6,2711.73,2736.68,1,0.9400000000000001,0.24
1141,2018-10-30,2640.67,2682.62,2685.42,0,0.24,0.4700000000000001
1142,2018-10-29,2682.64,2641.25,2706.85,1,0.4700000000000001,-0.64
1143,2018-10-26,2667.86,2658.68,2692.37,0,-0.64,0.17
1144,2018-10-25,2674.87,2705.57,2722.69,1,0.17,0.5599999999999999
1145,2018-10-24,2737.87,2656.1,2742.59,0,0.5599999999999999,-1.4
1146,2018-10-23,2721.03,2740.68,2753.59,0,-1.4,-0.81
1147,2018-10-22,2773.93,2755.87,2778.93,1,-0.81,0.12
1148,2018-10-19,2775.65,2767.78,2797.77,1,0.12,-1.1
1149,2018-10-18,2802.0,2768.78,2806.04,0,-1.1,-1.47
1150,2018-10-17,2811.66,2809.2,2816.93,1,-1.47,2.47
1151,2018-10-16,2767.05,2809.91,2813.45,1,2.47,-0.10000000000000003
1152,2018-10-15,2763.83,2750.79,2775.98,0,-0.10000000000000003,0.21999999999999995
1153,2018-10-12,2770.54,2767.12,2775.77,1,0.21999999999999995,-1.73
1154,2018-10-11,2776.87,2728.37,2795.13,0,-1.73,-1.77
1155,2018-10-10,2873.89,2785.67,2874.02,0,-1.77,0.66
1156,2018-10-09,2882.51,2880.34,2894.83,0,0.66,-0.36
1157,2018-10-08,2877.53,2884.42,2889.44,0,-0.36,-0.98
1158,2018-10-05,2902.54,2885.57,2909.63,1,-0.98,-0.07000000000000006
1159,2018-10-04,2919.35,2901.61,2919.78,0,-0.07000000000000006,1.97
1160,2018-10-03,2931.68,2925.51,2939.86,1,1.97,1.13
1161,2018-10-02,2923.8,2923.42,2931.41,0,1.13,0.22999999999999998
1162,2018-10-01,2926.29,2924.59,2937.06,1,0.22999999999999998,-0.54
1163,2018-09-28,2910.03,2913.97,2920.53,0,-0.54,1.18
1164,2018-09-27,2911.64,2914.0,2927.21,1,1.18,0.37
1165,2018-09-26,2916.97,2905.96,2931.14,1,0.37,0.55
1166,2018-09-25,2921.75,2915.56,2923.94,1,0.55,-0.66
1167,2018-09-24,2921.83,2919.37,2923.79,0,-0.66,0.29
1168,2018-09-21,2936.76,2929.66,2940.9,1,0.29,0.030000000000000054
1169,2018-09-20,2919.72,2930.75,2934.8,1,0.030000000000000054,-0.59
1170,2018-09-19,2906.6,2907.94,2912.36,1,-0.59,0.29999999999999993
1171,2018-09-18,2890.73,2904.31,2911.16,1,0.29999999999999993,-0.16
1172,2018-09-17,2903.83,2888.8,2904.64,0,-0.16,0.35000000000000003
1173,2018-09-14,2906.37,2904.97,2908.3,1,0.35000000000000003,-0.5700000000000001
1174,2018-09-13,2896.85,2904.17,2906.76,1,-0.5700000000000001,-1.2
1175,2018-09-12,2888.29,2888.91,2894.64,1,-1.2,2.2800000000000002
1176,2018-09-11,2871.57,2887.88,2892.52,0,2.2800000000000002,0.08
1177,2018-09-10,2881.38,2877.12,2886.92,1,0.08,-0.029999999999999978
1178,2018-09-07,2868.26,2871.67,2883.81,0,-0.029999999999999978,-0.9500000000000001
1179,2018-09-06,2888.63,2878.05,2892.05,1,-0.9500000000000001,-0.9199999999999999
1180,2018-09-05,2891.59,2888.6,2894.2,0,-0.9199999999999999,-0.16000000000000003
1181,2018-09-04,2896.95,2896.71,2900.17,0,-0.16000000000000003,-0.02
1182,2018-08-31,2898.37,2901.52,2906.32,0,-0.02,-0.08
1183,2018-08-30,2908.93,2901.12,2912.45,0,-0.08,-0.030000000000000027
1184,2018-08-29,2900.62,2914.04,2916.5,1,-0.030000000000000027,0.8999999999999999
1185,2018-08-28,2901.44,2897.52,2903.77,1,0.8999999999999999,1.1099999999999999
1186,2018-08-27,2884.68,2896.73,2898.25,1,1.1099999999999999,0.3
1187,2018-08-24,2862.35,2874.68,2876.15,1,0.3,-1.4100000000000001
1188,2018-08-23,2860.29,2856.97,2868.78,0,-1.4100000000000001,-0.77
1189,2018-08-22,2860.98,2861.82,2867.54,0,-0.77,0.24000000000000005
1190,2018-08-21,2861.51,2862.95,2873.22,1,0.24000000000000005,0.67
1191,2018-08-20,2853.92,2857.05,2859.76,1,0.67,0.1500000000000001
1192,2018-08-17,2838.32,2850.12,2855.62,0,0.1500000000000001,0.20000000000000007
1193,2018-08-16,2831.43,2840.68,2850.48,1,0.20000000000000007,-1.68
1194,2018-08-15,2827.94,2818.37,2827.94,0,-1.68,0.47
1195,2018-08-14,2827.87,2839.95,2843.11,1,0.47,-0.56
1196,2018-08-13,2835.45,2821.92,2843.39,1,-0.56,-0.68
1197,2018-08-10,2838.89,2833.28,2842.19,0,-0.68,0.07
1198,2018-08-09,2857.18,2853.58,2862.47,0,0.07,-0.9299999999999999
1199,2018-08-08,2856.79,2857.69,2862.43,0,-0.9299999999999999,0.9099999999999999
1200,2018-08-07,2855.91,2858.44,2863.42,1,0.9099999999999999,0.21
1201,2018-08-06,2840.29,2850.39,2853.29,0,0.21,-0.44
1202,2018-08-03,2829.62,2840.35,2840.37,1,-0.44,0.19000000000000003
1203,2018-08-02,2800.47,2827.21,2829.9,0,0.19000000000000003,-0.8700000000000001
1204,2018-08-01,2821.16,2813.36,2825.83,1,-0.8700000000000001,0.91
1205,2018-07-31,2809.72,2816.29,2824.45,1,0.91,-1.3800000000000001
1206,2018-07-30,2819.0,2802.6,2821.73,1,-1.3800000000000001,-0.45000000000000007
1207,2018-07-27,2842.35,2818.82,2843.16,1,-0.45000000000000007,-0.24000000000000002
1208,2018-07-26,2835.48,2837.43,2845.57,0,-0.24000000000000002,-0.5199999999999999
1209,2018-07-25,2817.72,2846.07,2848.03,0,-0.5199999999999999,2.3
1210,2018-07-24,2820.67,2820.39,2829.98,1,2.3,-0.04000000000000002
1211,2018-07-23,2799.16,2806.97,2808.61,0,-0.04000000000000002,-0.25
1212,2018-07-20,2804.55,2801.83,2809.69,1,-0.25,-0.27999999999999997
1213,2018-07-19,2809.37,2804.48,2812.05,0,-0.27999999999999997,-1.07
1214,2018-07-18,2811.35,2815.62,2816.76,1,-1.07,0.89
1215,2018-07-17,2789.34,2809.55,2814.18,0,0.89,0.49
1216,2018-07-16,2797.36,2798.42,2801.18,0,0.49,-0.5499999999999999
1217,2018-07-13,2796.92,2801.31,2804.53,0,-0.5499999999999999,0.56
1218,2018-07-12,2783.13,2798.29,2799.21,1,0.56,-1.17
1219,2018-07-11,2779.82,2774.02,2785.9,0,-1.17,0.89
1220,2018-07-10,2788.56,2793.84,2795.58,1,0.89,0.7000000000000001
1221,2018-07-09,2775.62,2784.16,2784.64,1,0.7000000000000001,0.45000000000000007
1222,2018-07-06,2737.67,2759.82,2764.4,1,0.45000000000000007,0.52
1223,2018-07-05,2724.18,2736.61,2737.83,1,0.52,0.6499999999999999
1224,2018-07-03,2733.27,2713.21,2736.58,1,0.6499999999999999,-0.39000000000000007
1225,2018-07-02,2704.94,2726.7,2727.26,0,-0.39000000000000007,1.98
1226,2018-06-29,2727.12,2718.37,2743.26,1,1.98,0.33
1227,2018-06-28,2698.68,2716.31,2724.34,0,0.33,-1.32
1228,2018-06-27,2728.44,2699.62,2746.09,1,-1.32,0.41000000000000003
1229,2018-06-26,2722.12,2723.06,2732.9,1,0.41000000000000003,-0.95
1230,2018-06-25,2742.93,2717.07,2742.93,0,-0.95,-0.04999999999999999
1231,2018-06-22,2760.79,2754.87,2764.16,1,-0.04999999999999999,-1.1400000000000001
1232,2018-06-21,2769.28,2749.76,2769.28,1,-1.1400000000000001,-0.27
1233,2018-06-20,2769.72,2767.32,2774.86,1,-0.27,-1.28
1234,2018-06-19,2752.01,2762.59,2765.05,0,-1.28,-0.73
1235,2018-06-18,2765.79,2773.75,2774.98,0,-0.73,0.33999999999999997
1236,2018-06-15,2777.78,2779.65,2782.81,0,0.33999999999999997,0.18999999999999997
1237,2018-06-14,2783.2,2782.48,2789.06,1,0.18999999999999997,-0.71
1238,2018-06-13,2787.93,2775.62,2791.46,1,-0.71,0.81
1239,2018-06-12,2785.6,2786.85,2789.8,1,0.81,0.45999999999999996
1240,2018-06-08,2765.84,2779.03,2779.38,0,0.45999999999999996,-0.12
1241,2018-06-07,2774.84,2770.37,2779.89,1,-0.12,0.59
1242,2018-06-06,2753.25,2772.35,2772.38,1,0.59,1.29
1243,2018-06-05,2748.45,2748.8,2752.61,1,1.29,0.06
1244,2018-06-04,2741.66,2746.87,2749.15,1,0.06,2.5
1245,2018-06-01,2718.69,2734.62,2736.92,1,2.5,-1.02
1246,2018-05-31,2720.97,2705.27,2722.5,0,-1.02,0.16000000000000003
1247,2018-05-30,2702.42,2724.01,2729.34,1,0.16000000000000003,-1.32
1248,2018-05-29,2705.11,2689.86,2710.66,0,-1.32,-0.52
1249,2018-05-25,2723.6,2721.33,2727.36,0,-0.52,-0.74
1250,2018-05-24,2730.93,2727.76,2731.96,0,-0.74,0.18999999999999995
1251,2018-05-23,2713.97,2733.29,2733.33,0,0.18999999999999995,0.07
1252,2018-05-22,2738.34,2724.43,2742.23,1,0.07,0.6599999999999999
1253,2018-05-21,2735.38,2733.01,2739.18,1,0.6599999999999999,-0.28
1254,2018-05-18,2717.35,2712.96,2719.5,0,-0.28,0.78
1255,2018-05-17,2719.7,2720.12,2731.95,0,0.78,-0.74
1256,2018-05-16,2712.62,2722.45,2727.76,1,-0.74,-0.15999999999999998
1257,2018-05-15,2718.59,2711.44,2718.59,0,-0.15999999999999998,0.43
1258,2018-05-14,2738.46,2730.12,2742.1,1,0.43,0.31
1259,2018-05-11,2722.69,2727.71,2732.86,0,0.31,0.13999999999999999
1260,2018-05-10,2705.02,2723.07,2726.11,1,0.13999999999999999,-0.30000000000000004
1261,2018-05-09,2678.12,2697.79,2701.27,1,-0.30000000000000004,1.76
1262,2018-05-08,2670.26,2671.91,2676.34,0,1.76,0.95
1263,2018-05-07,2680.34,2672.62,2683.35,1,0.95,0.38
1264,2018-05-04,2621.44,2663.41,2670.92,0,0.38,-0.28
1265,2018-05-03,2628.08,2629.72,2637.13,0,-0.28,0.14
1266,2018-05-02,2654.23,2635.66,2660.87,0,0.14,-0.41
1267,2018-05-01,2642.95,2654.8,2655.27,0,-0.41,0.45999999999999996
1268,2018-04-30,2682.51,2648.05,2682.87,1,0.45999999999999996,0.99
1269,2018-04-27,2675.46,2669.9,2677.35,1,0.99,2.84
1270,2018-04-26,2651.64,2666.93,2676.47,1,2.84,0.020000000000000018
1271,2018-04-25,2634.91,2639.39,2645.3,1,0.020000000000000018,0.23999999999999996
1272,2018-04-24,2680.8,2634.56,2683.55,1,0.23999999999999996,1.56
1273,2018-04-23,2675.39,2670.29,2682.86,1,1.56,-0.9
1274,2018-04-20,2692.56,2670.13,2693.93,0,-0.9,-0.16999999999999998
1275,2018-04-19,2701.15,2693.12,2702.84,0,-0.16999999999999998,-0.21999999999999997
1276,2018-04-18,2710.11,2708.63,2717.48,1,-0.21999999999999997,2.15
1277,2018-04-17,2692.73,2706.38,2713.34,1,2.15,0.97
1278,2018-04-16,2670.1,2677.84,2686.48,1,0.97,0.15999999999999992
1279,2018-04-13,2676.89,2656.3,2680.26,1,0.15999999999999992,-0.15
1280,2018-04-12,2653.83,2663.98,2674.71,1,-0.15,-1.01
1281,2018-04-11,2643.88,2642.18,2661.42,0,-1.01,1.26
1282,2018-04-10,2638.4,2656.87,2665.44,1,1.26,0.6699999999999999
1283,2018-04-09,2617.17,2613.15,2653.55,1,0.6699999999999999,-1.0
1284,2018-04-06,2645.82,2604.46,2656.87,0,-1.0,0.89
1285,2018-04-05,2657.36,2662.84,2672.08,1,0.89,-1.6300000000000001
1286,2018-04-04,2584.04,2644.68,2649.86,0,-1.6300000000000001,-0.55
1287,2018-04-03,2592.16,2614.44,2619.13,1,-0.55,-2.02
1288,2018-04-02,2633.44,2581.87,2638.3,0,-2.02,0.9400000000000001
1289,2018-03-29,2614.4,2640.87,2659.07,1,0.9400000000000001,-0.029999999999999916
1290,2018-03-28,2611.3,2605.0,2632.64,0,-0.029999999999999916,-1.5
1291,2018-03-27,2667.57,2612.62,2674.78,1,-1.5,0.5
1292,2018-03-26,2619.35,2658.55,2661.36,1,0.5,-1.24
1293,2018-03-23,2646.7,2588.26,2657.66,1,-1.24,-1.1400000000000001
1294,2018-03-22,2691.36,2643.68,2695.67,0,-1.1400000000000001,-0.9
1295,2018-03-21,2714.98,2711.92,2739.13,0,-0.9,-0.019999999999999997
1296,2018-03-20,2715.05,2716.93,2724.21,1,-0.019999999999999997,-1.51
1297,2018-03-19,2741.37,2712.91,2741.37,0,-1.51,0.64
1298,2018-03-16,2750.57,2752.01,2761.85,1,0.64,-0.38
1299,2018-03-15,2754.27,2747.33,2763.03,1,-0.38,-1.62
1300,2018-03-14,2774.06,2749.47,2777.11,1,-1.62,0.94
1301,2018-03-13,2792.31,2765.31,2801.89,1,0.94,-0.34
1302,2018-03-12,2790.54,2783.02,2796.97,1,-0.34,1.66
1303,2018-03-09,2752.9,2786.57,2786.57,1,1.66,-0.52
1304,2018-03-08,2732.75,2738.96,2740.44,1,-0.52,-0.9
1305,2018-03-07,2710.17,2726.8,2730.6,0,-0.9,-0.5900000000000001
1306,2018-03-06,2730.17,2728.12,2732.08,1,-0.5900000000000001,0.64
1307,2018-03-05,2681.06,2720.93,2728.09,0,0.64,-1.04
1308,2018-03-02,2658.88,2691.25,2696.25,0,-1.04,-0.7299999999999999
1309,2018-03-01,2715.21,2677.66,2730.88,1,-0.7299999999999999,-0.94
1310,2018-02-28,2753.78,2713.83,2761.52,1,-0.94,-0.43000000000000005
1311,2018-02-27,2780.44,2744.28,2789.14,1,-0.43000000000000005,0.4600000000000001
1312,2018-02-26,2757.37,2779.6,2780.63,1,0.4600000000000001,0.88
1313,2018-02-23,2715.8,2747.3,2747.76,1,0.88,-0.22000000000000003
1314,2018-02-22,2710.41,2703.95,2731.26,1,-0.22000000000000003,1.08
1315,2018-02-21,2720.53,2701.33,2747.75,1,1.08,-0.72
1316,2018-02-20,2722.98,2716.26,2737.6,0,-0.72,0.6
1317,2018-02-16,2727.13,2732.21,2754.41,0,0.6,0.2
1318,2018-02-15,2713.45,2731.19,2731.51,1,0.2,-0.71
1319,2018-02-14,2651.2,2698.62,2702.1,0,-0.71,0.03
1320,2018-02-13,2646.27,2662.93,2668.84,0,0.03,0.55
1321,2018-02-12,2636.75,2656.0,2672.61,1,0.55,0.54
1322,2018-02-09,2601.78,2619.55,2638.66,1,0.54,-1.4700000000000002
1323,2018-02-08,2685.01,2581.0,2685.27,1,-1.4700000000000002,0.39999999999999997
1324,2018-02-07,2690.94,2681.65,2727.66,0,0.39999999999999997,1.32
1325,2018-02-06,2614.78,2695.13,2701.04,0,1.32,-1.08
1326,2018-02-05,2741.06,2648.93,2763.38,0,-1.08,1.13
1327,2018-02-02,2808.91,2762.12,2808.91,0,1.13,-0.5700000000000001
1328,2018-02-01,2816.44,2821.97,2835.95,0,-0.5700000000000001,-0.25999999999999995
1329,2018-01-31,2832.4,2823.81,2839.26,1,-0.25999999999999995,-1.6400000000000001
1330,2018-01-30,2832.73,2822.42,2837.75,0,-1.6400000000000001,0.42000000000000004
1331,2018-01-29,2867.22,2853.53,2870.62,0,0.42000000000000004,1.2
1332,2018-01-26,2847.47,2872.87,2872.87,1,1.2,-0.10999999999999999
1333,2018-01-25,2846.23,2839.25,2848.56,1,-0.10999999999999999,-0.21999999999999997
1334,2018-01-24,2845.41,2837.54,2852.96,1,-0.21999999999999997,0.040000000000000015
1335,2018-01-23,2835.05,2839.12,2842.23,1,0.040000000000000015,0.5499999999999999
1336,2018-01-22,2809.15,2832.96,2833.03,0,0.5499999999999999,-0.5499999999999999
1337,2018-01-19,2802.6,2810.3,2810.33,1,-0.5499999999999999,-1.5
1338,2018-01-18,2802.39,2798.03,2805.83,0,-1.5,1.88
1339,2018-01-17,2784.98,2802.56,2807.04,1,1.88,0.6900000000000001
1340,2018-01-16,2798.95,2776.41,2807.54,1,0.6900000000000001,2.7199999999999998
1341,2018-01-12,2770.17,2786.23,2787.85,1,2.7199999999999998,0.53
1342,2018-01-11,2752.96,2767.56,2767.56,1,0.53,-0.69
1343,2018-01-10,2745.55,2748.22,2750.8,0,-0.69,0.7500000000000001
1344,2018-01-09,2751.14,2751.29,2759.13,1,0.7500000000000001,0.39
1345,2018-01-08,2742.66,2747.7,2748.51,0,0.39,1.3900000000000001
1346,2018-01-05,2731.33,2743.14,2743.44,1,1.3900000000000001,0.21000000000000008
1347,2018-01-04,2719.31,2723.98,2729.29,1,0.21000000000000008,1.52
1348,2018-01-03,2697.85,2713.06,2714.37,1,1.52,0.93
1349,2018-01-02,2683.72,2695.81,2695.88,1,0.93,-0.21
1350,2017-12-29,2689.14,2673.61,2692.12,1,-0.21,0.0200000000000001
1351,2017-12-28,2686.1,2687.54,2687.65,1,0.0200000000000001,0.05
1352,2017-12-27,2682.1,2682.62,2685.63,1,0.05,0.35
1353,2017-12-26,2679.09,2680.5,2682.73,0,0.35,-0.07999999999999992
1354,2017-12-22,2684.21,2683.34,2685.35,0,-0.07999999999999992,0.39
1355,2017-12-21,2683.02,2684.57,2692.63,1,0.39,-0.57
1356,2017-12-20,2688.17,2679.25,2691.01,1,-0.57,0.15
1357,2017-12-19,2692.7,2681.46,2694.43,1,0.15,1.59
1358,2017-12-18,2685.91,2690.15,2694.96,1,1.59,0.9800000000000001
1359,2017-12-15,2660.62,2675.81,2679.62,1,0.9800000000000001,0.7000000000000001
1360,2017-12-14,2665.87,2652.01,2668.09,1,0.7000000000000001,-0.5800000000000001
1361,2017-12-13,2667.59,2662.85,2671.87,1,-0.5800000000000001,1.44
1362,2017-12-12,2661.72,2664.11,2669.71,1,1.44,0.07999999999999999
1363,2017-12-11,2652.18,2659.98,2660.33,1,0.07999999999999999,-0.5499999999999999
1364,2017-12-08,2646.2,2651.5,2651.64,1,-0.5499999999999999,0.33999999999999997
1365,2017-12-07,2628.37,2636.97,2640.98,0,0.33999999999999997,-0.08999999999999997
1366,2017-12-06,2626.23,2629.27,2634.4,0,-0.08999999999999997,0.04000000000000001
1367,2017-12-05,2639.78,2629.57,2648.71,1,0.04000000000000001,0.16
1368,2017-12-04,2657.18,2639.43,2665.18,1,0.16,-0.55
1369,2017-12-01,2645.1,2642.21,2650.62,0,-0.55,0.69
1370,2017-11-30,2633.92,2647.58,2657.73,1,0.69,0.010000000000000064
1371,2017-11-29,2627.82,2626.07,2634.88,1,0.010000000000000064,1.05
1372,2017-11-28,2605.93,2627.04,2627.68,1,1.05,0.6100000000000001
1373,2017-11-27,2602.65,2601.41,2606.4,1,0.6100000000000001,-0.09999999999999998
1374,2017-11-24,2600.41,2602.41,2604.2,1,-0.09999999999999998,-0.9500000000000001
1375,2017-11-22,2600.31,2597.08,2600.93,1,-0.9500000000000001,1.57
1376,2017-11-21,2589.16,2599.03,2601.18,1,1.57,0.56
1377,2017-11-17,2582.93,2578.85,2583.95,0,0.56,1.68
1378,2017-11-16,2572.94,2585.63,2590.09,1,1.68,-0.77
1379,2017-11-15,2569.44,2564.62,2572.84,0,-0.77,-0.16999999999999993
1380,2017-11-14,2577.75,2578.87,2579.65,0,-0.16999999999999993,-0.01
1381,2017-11-13,2576.53,2584.84,2587.65,0,-0.01,-0.71
1382,2017-11-10,2580.17,2582.3,2583.81,0,-0.71,-0.96
1383,2017-11-09,2584.0,2584.62,2586.5,0,-0.96,-0.21
1384,2017-11-08,2588.7,2594.37,2595.46,0,-0.21,1.35
1385,2017-11-07,2592.11,2590.63,2597.02,1,1.35,0.05
1386,2017-11-06,2587.46,2591.12,2593.37,0,0.05,1.1800000000000002
1387,2017-11-03,2581.92,2587.84,2588.41,1,1.1800000000000002,0.5599999999999999
1388,2017-11-02,2579.45,2579.85,2581.11,1,0.5599999999999999,-0.73
1389,2017-11-01,2583.2,2579.36,2588.39,1,-0.73,0.44
1390,2017-10-31,2575.98,2575.26,2578.29,1,0.44,0.30000000000000004
1391,2017-10-30,2577.75,2572.83,2580.03,0,0.30000000000000004,1.17
1392,2017-10-27,2570.26,2581.07,2582.97,1,1.17,-0.75
1393,2017-10-26,2560.08,2560.39,2567.07,1,-0.75,-0.9299999999999999
1394,2017-10-25,2566.52,2557.14,2567.39,0,-0.9299999999999999,2.19
1395,2017-10-24,2568.65,2569.12,2572.17,1,2.19,0.019999999999999962
1396,2017-10-23,2578.08,2564.97,2578.29,1,0.019999999999999962,0.56
1397,2017-10-20,2567.56,2575.2,2575.43,1,0.56,-0.06999999999999998
1398,2017-10-19,2553.38,2562.1,2562.36,0,-0.06999999999999998,0.17000000000000007
1399,2017-10-18,2562.87,2561.26,2564.11,1,0.17000000000000007,1.1500000000000001
1400,2017-10-17,2557.16,2559.36,2559.7,0,1.1500000000000001,1.0
1401,2017-10-16,2555.57,2557.63,2559.46,1,1.0,1.07
1402,2017-10-13,2555.65,2553.16,2557.64,1,1.07,-0.71
1403,2017-10-12,2552.87,2550.92,2555.33,0,-0.71,-0.45
1404,2017-10-11,2550.62,2555.23,2555.23,0,-0.45,0.25
1405,2017-10-10,2549.98,2550.63,2555.22,1,0.25,-0.13999999999999996
1406,2017-10-06,2547.43,2549.33,2549.4,0,-0.13999999999999996,0.31999999999999995
1407,2017-10-05,2540.86,2552.07,2552.51,1,0.31999999999999995,-0.84
1408,2017-10-04,2533.47,2537.73,2540.53,0,-0.84,0.4700000000000001
1409,2017-10-03,2530.34,2534.58,2535.12,1,0.4700000000000001,0.71
1410,2017-10-02,2521.19,2529.12,2529.22,1,0.71,0.10000000000000002
1411,2017-09-29,2509.95,2519.36,2519.43,0,0.10000000000000002,1.51
1412,2017-09-28,2503.4,2510.06,2510.81,0,1.51,-0.28
1413,2017-09-27,2503.3,2507.04,2511.75,1,-0.28,-0.12000000000000002
1414,2017-09-26,2501.04,2496.84,2503.51,1,-0.12000000000000002,-0.76
1415,2017-09-25,2499.38,2496.65,2502.54,0,-0.76,-0.04
1416,2017-09-22,2497.26,2502.21,2503.46,0,-0.04,0.38999999999999996
1417,2017-09-21,2507.15,2500.6,2507.15,0,0.38999999999999996,-0.4700000000000001
1418,2017-09-20,2506.84,2508.23,2508.85,1,-0.4700000000000001,-0.13
1419,2017-09-19,2506.29,2506.64,2507.84,1,-0.13,-0.30999999999999994
1420,2017-09-18,2502.51,2503.87,2508.32,1,-0.30999999999999994,-0.94
1421,2017-09-15,2495.66,2500.22,2500.22,1,-0.94,-0.28
1422,2017-09-14,2494.56,2495.62,2498.42,0,-0.28,-0.39999999999999997
1423,2017-09-13,2493.88,2498.37,2498.37,0,-0.39999999999999997,0.86
1424,2017-09-12,2491.93,2496.47,2496.77,1,0.86,0.14
1425,2017-09-11,2474.52,2488.11,2488.94,1,0.14,-0.71
1426,2017-09-08,2462.25,2461.42,2467.11,0,-0.71,0.5
1427,2017-09-07,2468.06,2465.1,2468.62,1,0.5,-0.24000000000000002
1428,2017-09-06,2463.83,2465.54,2469.63,1,-0.24000000000000002,-1.1
1429,2017-09-05,2470.35,2457.85,2471.96,0,-1.1,-0.16999999999999993
1430,2017-09-01,2474.41,2476.55,2480.37,1,-0.16999999999999993,0.10999999999999999
1431,2017-08-31,2462.64,2471.64,2475.01,1,0.10999999999999999,-0.15999999999999995
1432,2017-08-30,2446.06,2457.59,2460.31,0,-0.15999999999999995,-0.98
1433,2017-08-29,2431.93,2446.3,2449.18,0,-0.98,-0.39
1434,2017-08-28,2447.35,2444.23,2449.12,1,-0.39,-0.53
